"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-10",,"38","10",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-11",,"50","30",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-12",,"61","39",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-13",,"60","15",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-14",,"22","10",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-15",,"26","11",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-16",,"32","18",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-17",,"34","18",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-18",,"28","10",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-19",,"34","11",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-20",,"47","22",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-21",,"47","23",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-22",,"42","36",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-23",,"57","38",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-24",,"42","22",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-25",,"32","18",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-26",,"36","12",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-27",,"52","20",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-28",,"53","32",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-29",,"44","32",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-30",,"35","21",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-01-31",,"31","15",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-01",,"43","29",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-02",,"34","11",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-03",,"27","7",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-04",,"45","27",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-05",,"40","18",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-06",,"34","17",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-07",,"41","19",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-08",,"31","17",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-09",,"33","13",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-10",,"44","33",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-11",,"60","38",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-12",,"60","27",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-13",,"36","22",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-14",,"46","29",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-15",,"57","40",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-16",,"56","34",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-17",,"39","23",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-18",,"44","23",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-21",,"77","52",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-22",,"52","33",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-23",,"37","33",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-24",,"51","34",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-25",,"43","38",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-26",,"50","27",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-27",,"53","22",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-02-28",,"57","30",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-01",,"60","34",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-02",,"45","34",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-03",,"41","34",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-04",,"40","31",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-05",,"36","28",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-06",,"45","20",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-07",,"34","30",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-08",,"39","30",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-09",,"39","27",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-10",,"37","29",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-11",,"41","19",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-12",,"40","19",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-13",,"36","30",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-14",,"37","28",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-15",,"41","28",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-16",,"36","26",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-17",,"44","21",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-18",,"37","19",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-19",,"39","21",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-20",,"38","19",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-21",,"37","29",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-22",,"48","30",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-23",,"47","26",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-24",,"46","29",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-25",,"43","26",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-26",,"47","20",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-27",,"45","22",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-28",,"54","34",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-29",,"50","41",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-30",,"56","40",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-03-31",,"55","36",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-04-01",,"54","33",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-04-02",,"41","27",
"USW00054734","DANBURY MUNICIPAL AIRPORT, CT US","2018-04-03",,"38","25",
"USC00068138","STORRS, CT US","2018-01-01",,"8","-4","-3"
"USC00068138","STORRS, CT US","2018-01-02",,"10","-3","4"
"USC00068138","STORRS, CT US","2018-01-03",,"18","4","8"
"USC00068138","STORRS, CT US","2018-01-04",,"26","8","22"
"USC00068138","STORRS, CT US","2018-01-05",,"23","7","8"
"USC00068138","STORRS, CT US","2018-01-06",,"11","1","1"
"USC00068138","STORRS, CT US","2018-01-07",,"9","-7","-7"
"USC00068138","STORRS, CT US","2018-01-08",,"18","-7","18"
"USC00068138","STORRS, CT US","2018-01-09",,"31","18","30"
"USC00068138","STORRS, CT US","2018-01-10",,"37","20","21"
"USC00068138","STORRS, CT US","2018-01-11",,"38","20","37"
"USC00068138","STORRS, CT US","2018-01-12",,"52","37","51"
"USC00068138","STORRS, CT US","2018-01-13",,"61","50","55"
"USC00068138","STORRS, CT US","2018-01-14",,"55","12","12"
"USC00068138","STORRS, CT US","2018-01-15",,"22","9","12"
"USC00068138","STORRS, CT US","2018-01-16",,"20","12","20"
"USC00068138","STORRS, CT US","2018-01-17",,"32","20","32"
"USC00068138","STORRS, CT US","2018-01-18",,"34","14","16"
"USC00068138","STORRS, CT US","2018-01-19",,"27","16","19"
"USC00068138","STORRS, CT US","2018-01-20",,"44","19","34"
"USC00068138","STORRS, CT US","2018-01-21",,"44","33","33"
"USC00068138","STORRS, CT US","2018-01-22",,"46","33","35"
"USC00068138","STORRS, CT US","2018-01-23",,"41","35","41"
"USC00068138","STORRS, CT US","2018-01-24",,"59","38","38"
"USC00068138","STORRS, CT US","2018-01-25",,"38","19","20"
"USC00068138","STORRS, CT US","2018-01-26",,"29","14","18"
"USC00068138","STORRS, CT US","2018-01-27",,"34","18","28"
"USC00068138","STORRS, CT US","2018-01-28",,"48","28","45"
"USC00068138","STORRS, CT US","2018-01-29",,"47","34","35"
"USC00068138","STORRS, CT US","2018-01-30",,"39","21","22"
"USC00068138","STORRS, CT US","2018-01-31",,"32","15","16"
"USC00068138","STORRS, CT US","2018-02-01",,"30","16","30"
"USC00068138","STORRS, CT US","2018-02-02",,"43","24","24"
"USC00068138","STORRS, CT US","2018-02-03",,"24","6","8"
"USC00068138","STORRS, CT US","2018-02-04",,"31","8","31"
"USC00068138","STORRS, CT US","2018-02-05",,"43","31","35"
"USC00068138","STORRS, CT US","2018-02-06",,"35","17","21"
"USC00068138","STORRS, CT US","2018-02-07",,"31","21","24"
"USC00068138","STORRS, CT US","2018-02-08",,"44","18","21"
"USC00068138","STORRS, CT US","2018-02-09",,"28","15","17"
"USC00068138","STORRS, CT US","2018-02-10",,"36","16","36"
"USC00068138","STORRS, CT US","2018-02-11",,"48","36","45"
"USC00068138","STORRS, CT US","2018-02-12",,"57","35","37"
"USC00068138","STORRS, CT US","2018-02-13",,"38","20","22"
"USC00068138","STORRS, CT US","2018-02-14",,"33","22","33"
"USC00068138","STORRS, CT US","2018-02-15",,"49","33","40"
"USC00068138","STORRS, CT US","2018-02-16",,"51","40","49"
"USC00068138","STORRS, CT US","2018-02-17",,"51","23","26"
"USC00068138","STORRS, CT US","2018-02-18",,"37","26","31"
"USC00068138","STORRS, CT US","2018-02-19",,"40","24","29"
"USC00068138","STORRS, CT US","2018-02-20",,"50","29","48"
"USC00068138","STORRS, CT US","2018-02-21",,"66","48","57"
"USC00068138","STORRS, CT US","2018-02-22",,"69","44","44"
"USC00068138","STORRS, CT US","2018-02-23",,"44","30","42"
"USC00068138","STORRS, CT US","2018-02-24",,"43","31","43"
"USC00068138","STORRS, CT US","2018-02-25",,"51","36","36"
"USC00068138","STORRS, CT US","2018-02-26",,"40","36","38"
"USC00068138","STORRS, CT US","2018-02-27",,"47","32","35"
"USC00068138","STORRS, CT US","2018-02-28",,"52","30","36"
"USC00068138","STORRS, CT US","2018-03-01",,"55","36","45"
"USC00068138","STORRS, CT US","2018-03-02",,"60","35","35"
"USC00068138","STORRS, CT US","2018-03-03",,"39","35","35"
"USC00068138","STORRS, CT US","2018-03-04",,"41","35","36"
"USC00068138","STORRS, CT US","2018-03-05",,"40","31","31"
"USC00068138","STORRS, CT US","2018-03-06",,"44","29","31"
"USC00068138","STORRS, CT US","2018-03-07",,"45","28","31"
"USC00068138","STORRS, CT US","2018-03-08",,"34","31","32"
"USC00068138","STORRS, CT US","2018-03-09",,"44","24","28"
"USC00068138","STORRS, CT US","2018-03-10",,"35","27","30"
"USC00068138","STORRS, CT US","2018-03-11",,"36","27","27"
"USC00068138","STORRS, CT US","2018-03-12",,"41","26","26"
"USC00068138","STORRS, CT US","2018-03-13",,"40","26","32"
"USC00068138","STORRS, CT US","2018-03-14",,"32","26","26"
"USC00068138","STORRS, CT US","2018-03-15",,"36","26","29"
"USC00068138","STORRS, CT US","2018-03-16",,"40","28","32"
"USC00068138","STORRS, CT US","2018-03-17",,"32","24","24"
"USC00068138","STORRS, CT US","2018-03-18",,"41","15","15"
"USC00068138","STORRS, CT US","2018-03-19",,"32","15","25"
"USC00068138","STORRS, CT US","2018-03-20",,"36","20","24"
"USC00068138","STORRS, CT US","2018-03-21",,"41","24","33"
"USC00068138","STORRS, CT US","2018-03-22",,"37","32","35"
"USC00068138","STORRS, CT US","2018-03-23",,"50","34","35"
"USC00068138","STORRS, CT US","2018-03-24",,"44","32","33"
"USC00068138","STORRS, CT US","2018-03-25",,"43","33","33"
"USC00068138","STORRS, CT US","2018-03-26",,"36","26","32"
"USC00068138","STORRS, CT US","2018-03-27",,"47","28","32"
"USC00068138","STORRS, CT US","2018-03-28",,"51","32","38"
"USC00068138","STORRS, CT US","2018-03-29",,"54","38","43"
"USC00068138","STORRS, CT US","2018-03-30",,"55","43","55"
"USC00068138","STORRS, CT US","2018-03-31",,"57","36","37"
"USC00068138","STORRS, CT US","2018-04-01",,"55","37","42"
"USC00068138","STORRS, CT US","2018-04-02",,"54","28","30"
"USC00068138","STORRS, CT US","2018-04-03",,"59","29","31"
"USC00068138","STORRS, CT US","2018-04-04",,"41","31","41"
"USC00068138","STORRS, CT US","2018-04-05",,"58","29","30"
"USC00068138","STORRS, CT US","2018-04-06",,"41","25","31"
